MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,Fence,MoSold,SaleType,SaleCondition,age_of_house
20,RL,4.48863636973214,9.177920480720072,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1967,1967,Gable,Wd Sdng,Plywood,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,BLQ,6.918695219020472,Unf,0.0,500.0,7.32052696227274,Ex,Y,SBrkr,7.32052696227274,0,7.32052696227274,1.0,0.0,2,0,3,Gd,6,0,NA,Attchd,RFn,517.0,TA,Y,0.0,3.713572066704308,0.0,0.0,GdPrv,4,WD,Normal,43
80,RL,4.30406509320417,9.268703615273097,Pave,IR1,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,5,1964,1964,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,533.0,6.280395838960195,TA,Y,SBrkr,7.0317412587631285,644,7.4821189235521155,0.0,0.0,2,0,3,TA,8,0,NA,Attchd,Unf,480.0,TA,Y,0.0,5.153291594497779,0.0,0.0,NA,5,COD,Family,46
90,RL,4.59511985013459,9.4925826756776,NA,IR1,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,6,1962,2001,Hip,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,BLQ,7.313886831633462,Unf,0.0,228.0,7.455298485683291,TA,Y,SBrkr,7.455298485683291,0,7.455298485683291,2.0,0.0,2,0,6,TA,10,0,NA,NA,NA,0.0,NA,Y,0.0,0.0,0.0,0.0,NA,1,Oth,Abnorml,48
50,RL,4.23410650459726,9.182455168486648,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,5,7,1952,2002,Gable,MetalSd,MetalSd,BrkFace,202.0,Gd,TA,CBlock,TA,TA,No,LwQ,6.508769136971682,Unf,0.0,470.0,7.039660349862076,Gd,Y,SBrkr,7.5652752818989315,532,7.808729306744399,0.0,0.0,2,0,3,TA,7,2,Gd,Detchd,Unf,400.0,TA,Y,0.0,0.0,0.0,0.0,GdWo,3,WD,Normal,58
50,RL,4.795790545596741,9.761981590241948,NA,Reg,Lvl,Corner,NAmes,Artery,1Fam,1.5Fin,6,6,1949,1950,Gable,MetalSd,MetalSd,Stone,206.5,TA,Gd,CBlock,TA,TA,No,Rec,5.707110264748875,Unf,0.0,482.0,6.663132695990803,TA,Y,SBrkr,6.927557906278317,537,7.350516171833998,0.0,0.0,2,0,3,TA,6,1,Gd,Attchd,Unf,470.0,TA,Y,0.0,0.0,5.017279836814924,0.0,NA,1,WD,Normal,61
85,RL,4.330733340286331,9.33970057728189,NA,IR1,Lvl,Inside,NAmes,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,Gd,GLQ,6.851184927493743,Unf,0.0,136.0,6.985641817639208,Gd,Y,SBrkr,7.029087564149662,0,7.029087564149662,1.0,0.0,1,0,2,Gd,5,1,Gd,Attchd,Unf,315.0,TA,Y,5.476463551931511,0.0,0.0,0.0,NA,1,WD,Normal,44
90,RL,4.2626798770413155,9.020147920801659,NA,Reg,Lvl,Corner,NAmes,Feedr,Duplex,1Story,5,5,1958,1958,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1604.0,7.380879035564116,TA,Y,SBrkr,7.380879035564116,0,7.380879035564116,0.0,0.0,2,0,4,TA,8,0,NA,Attchd,Unf,576.0,TA,Y,3.7612001156935624,0.0,0.0,0.0,NA,3,WD,Normal,52
20,RL,4.2626798770413155,9.011645501064283,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,7,5,2003,2009,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.080867896690782,Unf,0.0,292.0,7.300472814267799,Ex,Y,SBrkr,7.300472814267799,0,7.300472814267799,1.0,0.0,2,0,3,Gd,7,0,NA,Attchd,RFn,620.0,TA,Y,5.53338948872752,4.30406509320417,0.0,0.0,MnPrv,2,WD,Normal,7
20,RL,4.30406509320417,8.993551586299981,NA,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,MetalSd,MetalSd,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,BLQ,6.75343791859778,Rec,5.093750200806762,125.0,7.042286171939743,TA,Y,SBrkr,7.042286171939743,0,7.042286171939743,1.0,0.0,1,0,3,TA,6,0,NA,Attchd,RFn,308.0,TA,Y,0.0,0.0,0.0,0.0,GdPrv,5,WD,Normal,51
20,RL,4.477336814478207,9.280425979542871,NA,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,MetalSd,MetalSd,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,Rec,6.842683282238422,Unf,0.0,270.0,7.095893221097532,Fa,Y,SBrkr,7.095893221097532,0,7.095893221097532,0.0,0.0,1,0,3,TA,6,0,NA,Attchd,RFn,312.0,TA,Y,0.0,3.091042453358316,0.0,0.0,NA,5,WD,Normal,51
20,RL,4.394449154672439,9.213634938925614,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1959,1959,Gable,Wd Sdng,Wd Sdng,Stone,206.5,TA,TA,CBlock,TA,TA,No,Rec,6.5998704992128365,Unf,0.0,510.0,7.126890808898808,Ex,Y,SBrkr,7.365812837209472,0,7.365812837209472,1.0,0.0,1,1,3,TA,6,2,Gd,Attchd,Unf,440.0,TA,Y,0.0,3.367295829986474,0.0,0.0,GdWo,6,WD,Normal,51
50,RL,4.110873864173311,9.033961124637857,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,6.725033642166843,TA,Y,FuseA,6.725033642166843,505,7.198931240688173,0.0,0.0,1,0,3,TA,5,0,NA,Attchd,Unf,263.0,TA,Y,0.0,0.0,0.0,0.0,NA,2,WD,Normal,54
20,RL,4.110873864173311,9.301186055275759,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1952,1952,Gable,WdShing,Wd Shng,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.8289456176102075,Unf,0.0,525.0,6.762729506931879,TA,Y,SBrkr,6.970730078143525,0,6.970730078143525,0.0,0.6931471805599453,1,0,2,Fa,4,0,NA,Detchd,Unf,318.0,TA,Y,0.0,0.0,0.0,0.0,NA,5,WD,Normal,58
20,RL,4.787491742782046,9.296151028389293,NA,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,6,1955,1955,Gable,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,Rec,6.47543271670409,Unf,0.0,324.0,6.880384082186005,TA,Y,SBrkr,6.880384082186005,0,6.880384082186005,0.0,0.0,1,0,3,TA,5,0,NA,Attchd,Unf,305.0,TA,Y,0.0,0.0,5.327876168789581,0.0,GdWo,6,WD,Normal,55
190,RL,4.2626798770413155,9.516942329280475,NA,Reg,Lvl,Inside,NAmes,Norm,2fmCon,1Story,5,5,1958,1958,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,Av,Rec,6.278521424165844,Unf,0.0,456.0,6.8966943316227125,TA,Y,SBrkr,6.8966943316227125,0,6.8966943316227125,1.0,0.0,1,0,2,TA,5,0,NA,Attchd,Unf,264.0,TA,Y,0.0,0.0,0.0,0.0,NA,4,WD,Abnorml,52
30,RL,4.189654742026425,8.97449144816442,NA,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,4,7,1920,1994,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,6.3578422665081,Gd,Y,SBrkr,6.893656354602635,0,6.893656354602635,0.0,0.6931471805599453,1,0,2,TA,4,0,NA,Detchd,Unf,676.0,TA,N,0.0,0.0,0.0,0.0,NA,4,WD,Normal,90
50,RL,4.110873864173311,8.99528899055931,NA,Reg,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,6,8,1948,2004,Gable,WdShing,Wd Shng,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.1779441140506,Rec,5.1647859739235145,161.0,6.705639094860003,TA,Y,SBrkr,6.705639094860003,408,7.110696122978827,1.0,0.0,1,0,3,TA,5,0,NA,Detchd,Unf,280.0,TA,Y,6.028278520230698,0.0,0.0,0.0,GdWo,5,WD,Normal,62
20,RL,4.406719247264253,8.940629184845639,NA,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,6,1960,1960,Gable,BrkFace,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.3784261836515865,LwQ,5.860786223465865,237.0,7.069874128458572,Ex,Y,SBrkr,7.069874128458572,0,7.069874128458572,0.0,0.0,1,1,3,TA,6,0,NA,Detchd,RFn,484.0,TA,Y,0.0,0.0,0.0,0.0,NA,6,WD,Normal,50
20,RL,4.394449154672439,9.186150133174966,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,7,1963,1984,Hip,Wd Sdng,Wd Sdng,BrkFace,202.0,TA,TA,CBlock,TA,TA,Gd,BLQ,6.576469569048224,LwQ,5.575949103146316,415.0,7.241366283322318,TA,Y,SBrkr,7.241366283322318,0,7.241366283322318,1.0,0.0,1,0,2,TA,7,1,TA,Attchd,RFn,440.0,TA,Y,6.489204931325317,0.0,4.736198448394496,0.0,NA,5,WD,Normal,47
50,RM,4.110873864173311,8.476579508530941,NA,Reg,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,4,5,1900,1954,Hip,Wd Sdng,Wd Sdng,BrkFace,202.0,TA,TA,PConc,TA,TA,No,ALQ,3.8918202981106265,Unf,0.0,661.0,6.565264970035361,TA,Y,SBrkr,7.05444965813294,687,7.520234556474628,1.0,0.0,1,0,3,TA,9,2,Gd,Basment,Unf,240.0,TA,Y,4.442651256490317,0.0,0.0,0.0,NA,1,COD,Abnorml,110
30,RM,4.04305126783455,8.408716715080153,Grvl,Reg,Lvl,Inside,OldTown,Artery,1Fam,1Story,5,7,1920,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,PConc,TA,TA,No,BLQ,6.363028103540465,Unf,0.0,357.0,6.842683282238422,TA,Y,SBrkr,6.842683282238422,0,6.842683282238422,1.0,0.0,1,0,2,TA,5,1,Gd,NA,NA,0.0,NA,P,3.9512437185814275,0.0,4.912654885736052,0.0,MnPrv,5,WD,Normal,90
20,RM,4.248495242049359,8.666647144584575,Grvl,Reg,Bnk,Inside,OldTown,Norm,1Fam,1Story,5,7,1957,1957,Hip,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,5.616771097666572,Rec,6.97914527506881,0.0,7.206377291472252,Gd,Y,SBrkr,7.206377291472252,0,7.206377291472252,1.0,0.6931471805599453,1,0,3,Gd,6,0,NA,Detchd,Unf,551.0,TA,Y,0.0,0.0,0.0,0.0,NA,6,WD,Normal,53
45,RM,3.9318256327243257,8.839421607620602,NA,Reg,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,6,7,1938,2000,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,827.0,6.71901315438526,Gd,Y,SBrkr,6.71901315438526,424,7.132497551660044,0.0,0.0,1,0,3,Fa,6,0,NA,Detchd,Unf,240.0,Fa,N,0.0,0.0,0.0,0.0,NA,1,WD,Normal,72
50,RM,4.248495242049359,9.380251908693456,NA,Reg,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,7,1948,2009,Gable,VinylSd,VinylSd,NA,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,6.660575149839686,Unf,0.0,247.0,6.93537044601511,Ex,Y,SBrkr,6.93537044601511,606,7.3987862754199485,0.0,0.0,1,0,3,Gd,7,1,Gd,Detchd,Unf,240.0,TA,Y,0.0,4.61512051684126,4.844187086458591,0.0,NA,6,WD,Normal,62
50,RM,4.110873864173311,9.016755622903517,NA,Reg,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,6,1920,1962,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,TA,No,Rec,5.176149732573829,Unf,0.0,832.0,6.9167150203536085,TA,Y,SBrkr,6.966967138613983,185,7.1276936993473985,0.0,0.0,1,0,3,TA,6,0,NA,Detchd,Unf,315.0,TA,Y,0.0,0.0,5.814130531825066,0.0,NA,3,WD,Normal,90
30,RM,4.23410650459726,9.175438319966918,NA,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,2,2,1923,1970,Gable,AsbShng,AsbShng,NA,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,678.0,6.520621127558696,TA,N,SBrkr,6.725033642166843,0,6.725033642166843,0.0,0.0,1,0,2,TA,5,1,Gd,Detchd,Unf,780.0,Fa,N,0.0,0.0,0.0,0.0,NA,6,WD,Abnorml,87
70,RM,4.110873864173311,9.169622538697624,Grvl,Reg,Lvl,Corner,OldTown,Norm,1Fam,2Story,8,9,1900,2003,Gable,Wd Sdng,Wd Sdng,NA,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,930.0,6.836259277277067,TA,N,SBrkr,6.836259277277067,636,7.356918242356021,0.0,0.0,2,0,3,Gd,7,0,NA,Detchd,Unf,288.0,TA,Y,4.007333185232471,5.43372200355424,5.5093883366279774,0.0,NA,4,WD,Abnorml,110
70,RM,3.9318256327243257,9.105090961257085,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,8,9,1890,2002,Gable,Wd Sdng,Wd Sdng,NA,0.0,Gd,Gd,Stone,Fa,Fa,No,Unf,0.0,Unf,0.0,346.0,5.849324779946859,Ex,Y,SBrkr,7.05444965813294,1111,7.727094484779841,0.0,0.0,3,0,3,Gd,7,0,NA,Detchd,Unf,624.0,TA,N,0.0,4.6913478822291435,0.0,0.0,NA,4,WD,Normal,120
190,RM,4.61512051684126,9.11007795003779,NA,Reg,Lvl,Inside,OldTown,Norm,2fmCon,2Story,5,3,1910,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,Fa,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,840.0,6.734591659972948,Fa,N,FuseF,7.029087564149662,1128,7.721791776817535,0.0,0.0,2,0,4,Fa,12,0,NA,NA,NA,0.0,NA,N,0.0,2.9444389791664403,2.9444389791664403,0.0,NA,6,WD,Abnorml,100
70,RM,4.110873864173311,9.264923249746474,NA,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,7,1922,1994,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,Fa,TA,No,Rec,5.648974238161206,Unf,0.0,455.0,6.6052979209482015,Ex,Y,SBrkr,6.767343125265392,602,7.293697720601438,0.0,0.0,1,1,2,TA,6,0,NA,Detchd,Unf,624.0,TA,Y,0.0,0.0,0.0,0.0,NA,6,WD,Normal,88
50,RM,3.9889840465642745,8.670943791222156,NA,Reg,Lvl,Corner,BrkSide,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,Rec,6.670766320845874,Unf,0.0,200.0,6.8966943316227125,Ex,Y,SBrkr,6.93828448401696,582,7.385851078125209,0.0,0.0,1,1,3,TA,7,0,NA,Detchd,Unf,363.0,TA,Y,0.0,0.0,0.0,0.0,MnPrv,3,WD,Normal,60
75,RL,3.970291913552122,8.961109485898655,NA,IR1,Bnk,Corner,BrkSide,Norm,1Fam,2.5Unf,7,7,1922,2005,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,6.163314804034641,Unf,0.0,634.0,7.011213987350367,TA,N,FuseA,7.057036981697891,908,7.634820677745543,0.0,0.0,1,1,3,Gd,8,1,Gd,Detchd,Unf,315.0,TA,Y,0.0,0.0,4.110873864173311,0.0,NA,5,WD,Normal,88
30,RM,3.9318256327243257,8.517393171418904,NA,Reg,Lvl,Inside,BrkSide,Feedr,1Fam,1Story,4,7,1925,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,TA,No,Rec,5.241747015059643,Unf,0.0,577.0,6.641182169740591,TA,N,FuseF,6.641182169740591,0,6.641182169740591,1.0,0.0,1,0,2,Gd,4,0,NA,Detchd,Unf,200.0,Fa,P,4.912654885736052,0.0,3.7376696182833684,0.0,MnPrv,4,WD,Normal,85
50,RM,3.9318256327243257,8.699681400989514,NA,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,Gd,No,BLQ,6.115892125483034,LwQ,2.5649493574615367,144.0,6.411818267709897,TA,Y,SBrkr,6.411818267709897,524,7.0326242610280065,1.0,0.0,1,0,2,TA,5,0,NA,Detchd,Unf,240.0,TA,Y,0.0,0.0,4.859812404361672,0.0,MnPrv,4,WD,Abnorml,71
50,RM,3.9318256327243257,8.699681400989514,NA,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,6,1940,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,5.579729825986222,Unf,0.0,308.0,6.35088571671474,Ex,Y,FuseA,6.744059186311348,348,7.087573705557973,0.0,0.6931471805599453,1,1,3,TA,6,2,Gd,Detchd,Unf,576.0,TA,Y,0.0,0.0,0.0,0.0,NA,3,WD,Normal,70
50,RM,3.9889840465642745,8.757940876678804,NA,Reg,Lvl,Corner,BrkSide,Feedr,1Fam,1.5Fin,5,6,1942,1950,Gable,MetalSd,MetalSd,Stone,206.5,TA,TA,CBlock,TA,TA,No,Rec,5.8888779583328805,LwQ,5.075173815233827,316.0,6.728628613084702,TA,Y,FuseA,6.862757913051401,498,7.282073658093465,0.0,0.0,1,1,3,Gd,7,2,Fa,Detchd,Unf,240.0,TA,Y,0.0,0.0,3.58351893845611,0.0,NA,3,WD,Normal,68
50,RM,3.9318256327243257,8.699681400989514,NA,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,7,1948,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,5.707110264748875,Unf,0.0,480.0,6.660575149839686,TA,Y,SBrkr,6.660575149839686,636,7.256297239690681,0.0,0.0,1,1,3,TA,6,0,NA,Detchd,Unf,312.0,TA,P,5.402677381872279,0.0,3.8918202981106265,0.0,NA,3,WD,Normal,62
50,RM,3.970291913552122,8.738895704934043,NA,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,7,1936,1980,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,TA,Fa,No,Rec,5.6240175061873385,Unf,0.0,252.0,6.270988431858299,Gd,Y,SBrkr,6.3080984415095305,492,6.947937068614969,0.0,0.0,1,0,2,TA,5,0,NA,Detchd,Fin,624.0,TA,P,5.726847747587197,0.0,3.4965075614664802,0.0,NA,5,WD,Normal,74
50,RM,3.970291913552122,8.738895704934043,NA,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,6.1070228877422545,Unf,0.0,480.0,6.834108738813838,TA,Y,FuseF,6.834108738813838,608,7.337587743538596,0.0,0.0,2,0,4,TA,7,1,Gd,Detchd,Unf,480.0,TA,Y,0.0,2.3978952727983707,0.0,0.0,MnPrv,3,WD,Normal,80
30,RM,3.9512437185814275,8.71948076085107,NA,Reg,Lvl,Inside,OldTown,Artery,1Fam,1Story,6,5,1923,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,Fa,Fa,No,ALQ,6.8679744089702925,Unf,0.0,164.0,7.025538314638521,TA,Y,SBrkr,6.974478911025045,0,6.974478911025045,1.0,0.0,1,0,2,TA,5,1,Gd,Detchd,Unf,288.0,TA,Y,0.0,0.0,4.859812404361672,0.0,NA,3,WD,Normal,87
50,RM,4.060443010546419,8.999001866111735,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,888.0,6.790097235513905,Ex,Y,SBrkr,6.790097235513905,1074,7.5822291942764615,0.0,0.0,1,1,4,TA,9,1,TA,Detchd,Unf,572.0,TA,Y,5.081404364984463,0.0,5.8998973535824915,0.0,GdPrv,6,WD,Normal,95
70,RM,4.110873864173311,9.465060106725137,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,8,1912,2009,Gable,Wd Sdng,Wd Sdng,NA,0.0,Gd,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,780.0,6.660575149839686,Ex,Y,SBrkr,6.660575149839686,780,7.353081920515432,0.0,0.0,1,1,3,Gd,7,0,NA,NA,NA,0.0,NA,N,5.84354441703136,0.0,0.0,0.0,NA,5,WD,Normal,98
70,RM,3.970291913552122,8.029107054619736,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,8,1920,1993,Gable,VinylSd,VinylSd,NA,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,6.4967749901858625,Ex,Y,SBrkr,6.4967749901858625,662,7.1891677384203225,0.0,0.6931471805599453,1,0,3,TA,6,0,NA,Detchd,Unf,180.0,TA,Y,0.0,0.0,4.727387818712341,0.0,GdPrv,2,WD,Normal,90
20,RL,4.61512051684126,9.633252393688068,NA,IR1,Lvl,Inside,ClearCr,Feedr,1Fam,1Story,5,5,1959,1959,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,Gd,TA,No,Rec,6.642486801367256,Unf,0.0,656.0,7.260522598089852,Gd,Y,SBrkr,7.424165281042028,0,7.424165281042028,0.0,0.0,2,0,3,TA,8,2,Gd,Attchd,Unf,365.0,TA,Y,0.0,4.890349128221754,0.0,0.0,NA,5,WD,Normal,51
50,RL,4.290459441148391,9.271717651651086,NA,IR1,Lvl,Inside,ClearCr,Norm,1Fam,1.5Fin,5,3,1917,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,Gd,Fa,No,Unf,0.0,Unf,0.0,689.0,6.536691597591305,Gd,N,SBrkr,6.587550014824796,499,7.110696122978827,0.0,0.0,1,1,3,TA,6,0,NA,Detchd,Unf,180.0,Fa,N,0.0,0.0,5.517452896464707,0.0,NA,1,COD,Normal,93
190,RL,4.110873864173311,9.200391041122515,NA,Reg,Lvl,Inside,SWISU,Norm,2fmCon,1.5Fin,5,4,1915,1950,Gable,Wd Sdng,Wd Shng,NA,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,6.934397209928558,Unf,0.0,186.0,7.10085190894405,TA,N,SBrkr,7.10085190894405,180,7.239214973779806,1.0,0.0,1,0,3,TA,6,0,NA,NA,NA,0.0,NA,N,0.0,0.0,5.1298987149230735,0.0,NA,2,ConLD,Normal,95
50,RL,4.189654742026425,8.699848026000312,NA,IR1,Bnk,Inside,SWISU,Norm,1Fam,1.5Fin,6,5,1940,1950,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,Fa,TA,No,LwQ,5.910796644040527,Unf,0.0,232.0,6.398594934535208,Ex,N,SBrkr,6.398594934535208,319,6.824373670043086,0.0,0.0,1,0,3,TA,5,0,NA,Detchd,Unf,231.0,TA,Y,0.0,0.0,3.828641396489095,0.0,MnPrv,3,WD,Normal,70
70,C (all),4.110873864173311,8.771835409789817,NA,IR1,Lvl,Inside,SWISU,Norm,1Fam,2Story,4,1,1907,1950,Gambrel,Wd Sdng,Stucco,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,4.30406509320417,Unf,0.0,634.0,6.56244409369372,TA,N,SBrkr,6.849066282633458,942,7.541683099882111,0.0,0.0,1,1,4,TA,7,0,NA,NA,NA,0.0,NA,N,0.0,0.0,5.480638923341991,0.0,NA,3,WD,Abnorml,103
190,RH,4.110873864173311,8.707648248106914,NA,Reg,Lvl,Corner,SWISU,Artery,2fmCon,1.5Fin,5,7,1910,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,6.602587892189336,Unf,0.0,120.0,6.75343791859778,Gd,Y,SBrkr,6.842683282238422,744,7.427144133408616,1.0,0.0,2,0,2,TA,7,1,Gd,Detchd,Unf,450.0,TA,P,4.04305126783455,4.976733742420574,0.0,0.0,NA,6,COD,Normal,100
90,RL,4.290459441148391,9.28489110324048,NA,Reg,Lvl,Inside,Sawyer,Norm,Duplex,1Story,4,3,1967,1967,Gable,Plywood,Plywood,BrkFace,202.0,Fa,Fa,CBlock,TA,TA,No,ALQ,6.558197802812269,Unf,0.0,1128.0,7.513709247839705,TA,N,SBrkr,7.513709247839705,0,7.513709247839705,2.0,0.0,2,0,4,TA,8,0,NA,NA,NA,0.0,NA,Y,0.0,4.07753744390572,0.0,0.0,NA,5,WD,Normal,43
20,RL,4.189654742026425,8.962007209588313,NA,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,7,1966,2008,Hip,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,Mn,BLQ,5.484796933490655,Rec,6.163314804034641,150.0,6.762729506931879,Ex,Y,SBrkr,6.794586580876499,0,6.794586580876499,1.0,0.0,1,0,3,Gd,5,0,NA,Detchd,Unf,416.0,TA,Y,0.0,0.0,0.0,0.0,NA,6,WD,Normal,44
20,RL,4.189654742026425,8.96610085736724,NA,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,GLQ,6.654152520183219,Unf,0.0,89.0,6.762729506931879,Ex,Y,SBrkr,6.762729506931879,0,6.762729506931879,1.0,0.0,1,0,2,TA,4,0,NA,Detchd,Unf,280.0,TA,Y,5.424950017481403,0.0,0.0,0.0,NA,5,WD,Normal,42
90,RL,4.276666119016055,8.9126079636709,NA,IR1,Lvl,Inside,Sawyer,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,Plywood,Plywood,NA,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,7.1853870155804165,Unf,0.0,0.0,7.1853870155804165,TA,Y,SBrkr,7.2254814727822945,0,7.2254814727822945,1.0,0.0,1,0,3,TA,5,2,TA,Attchd,Fin,591.0,TA,Y,0.0,0.0,0.0,0.0,NA,5,WD,Normal,32
