MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,Fence,MoSold,SaleType,SaleCondition,age_of_house,SalePrice
50,RM,3.970291913552122,8.738895704934043,NA,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816,6.705639094860003,TA,Y,SBrkr,6.705639094860003,0,7.0707241072602764,0,0.0,1,0,3,TA,6,1,Gd,Detchd,Unf,528,TA,Y,4.727387818712341,0.0,0.0,0.0,MnPrv,9,WD,Normal,72,114500
90,RM,4.709530201312334,9.044639916198465,NA,IR2,Bnk,Corner,IDOTRR,RRNn,Duplex,1Story,5,5,1963,1963,Gable,Wd Sdng,Wd Sdng,NA,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,4.653960350157523,GLQ,6.569481420414296,0,6.705639094860003,TA,N,SBrkr,6.705639094860003,0,6.705639094860003,1,0.0,1,0,2,TA,5,0,NA,CarPort,Unf,516,TA,Y,4.672828834461906,0.0,0.0,0.0,NA,5,WD,Normal,47,110000
20,RL,4.23410650459726,10.825203541055348,NA,IR1,Low,Inside,Veenker,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShing,Wd Shng,NA,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,7.501634457883413,Unf,0.0,32,7.519149957669823,Gd,Y,SBrkr,7.519149957669823,0,7.519149957669823,2,0.0,0,1,0,Gd,5,1,Gd,Attchd,Fin,894,TA,Y,6.754604099487962,4.290459441148391,0.0,0.0,NA,11,WD,Normal,25,385000
80,RL,4.110873864173311,8.872767529910936,NA,Reg,Bnk,Inside,NAmes,Norm,1Fam,SLvl,5,5,1955,1955,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.953243334287785,Unf,0.0,0,5.953243334287785,TA,Y,SBrkr,7.215975002651466,0,7.215975002651466,0,0.0,1,0,3,TA,6,1,TA,Detchd,Unf,572,TA,Y,0.0,3.9318256327243257,0.0,0.0,MnPrv,2,WD,Normal,52,130000
20,RL,4.61512051684126,9.227787285579904,NA,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1964,1964,Gable,HdBoard,Plywood,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,BLQ,6.19644412779452,Unf,0.0,935,7.262628600974241,Gd,Y,SBrkr,7.262628600974241,0,7.262628600974241,0,0.0,2,0,3,TA,7,1,Gd,Attchd,RFn,576,TA,Y,0.0,0.0,0.0,6.0112671744041615,NA,7,WD,Normal,44,180500
160,FV,3.2188758248682006,7.880804344674901,Pave,Reg,Lvl,Inside,Somerst,Norm,Twnhs,2Story,8,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.476972362889683,Unf,0.0,321,6.878326468291325,Ex,Y,SBrkr,6.891625897052253,756,7.461640392208575,1,0.0,2,1,3,Gd,7,0,NA,Attchd,Fin,480,TA,Y,4.7535901911063645,0.0,0.0,0.0,NA,8,WD,Abnorml,10,172500
60,RL,4.499809670330265,9.362718052397065,NA,IR1,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860,6.7580945044277305,Ex,Y,SBrkr,6.7580945044277305,860,7.450660796211539,0,0.0,2,1,3,Gd,7,0,NA,Attchd,RFn,565,TA,Y,0.0,4.2626798770413155,0.0,0.0,NA,8,WD,Normal,2,196500
60,RL,4.204692619390966,9.52390946537981,NA,IR2,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,202.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1410,7.252053951852814,Ex,Y,SBrkr,7.2633296174768365,1519,7.988203597022576,0,0.0,3,1,3,Gd,10,1,Gd,BuiltIn,Fin,641,TA,Y,5.262690188904886,0.0,3.6375861597263857,0.0,NA,10,New,Partial,0,438780
20,RL,4.110873864173311,8.881975184248867,NA,Reg,Bnk,Inside,CollgCr,Norm,1Fam,1Story,5,7,1972,1972,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,6.450470422144176,Unf,0.0,148,6.660575149839686,Ex,Y,SBrkr,6.660575149839686,0,6.660575149839686,0,0.0,1,0,2,TA,4,0,NA,Detchd,Unf,352,TA,Y,5.2832037287379885,0.0,0.0,0.0,MnPrv,1,WD,Normal,36,124900
20,RL,4.1588830833596715,9.47830431356186,NA,Reg,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,ALQ,6.848005274576363,Unf,0.0,217,7.055312843339752,Ex,Y,SBrkr,7.055312843339752,0,7.055312843339752,1,0.0,1,1,3,Gd,5,0,NA,Detchd,Unf,576,TA,Y,0.0,3.9318256327243257,0.0,0.0,NA,5,New,Partial,2,158000
75,RM,4.110873864173311,8.881975184248867,NA,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,530,6.274762021241939,TA,N,SBrkr,6.366470447731438,530,7.013915474810528,0,0.0,1,0,3,Fa,6,0,NA,Detchd,Unf,288,TA,N,0.0,0.0,4.976733742420574,0.0,NA,3,WD,Normal,87,101000
120,RL,3.8066624897703196,8.770749549138642,NA,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,Gd,Mn,GLQ,3.2188758248682006,Unf,0.0,1346,7.223295679562314,Ex,Y,SBrkr,7.223295679562314,0,7.223295679562314,0,0.0,2,0,2,Gd,6,1,Gd,Attchd,RFn,484,TA,Y,4.795790545596741,3.912023005428146,0.0,0.0,NA,10,WD,Normal,1,202500
70,RM,3.9318256327243257,9.239996256883693,NA,IR1,Bnk,Inside,OldTown,RRAn,1Fam,2Story,7,6,1921,1950,Gable,Stucco,Stucco,NA,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576,6.3578422665081,Gd,Y,SBrkr,6.805722553416985,808,7.444833273892193,0,0.0,2,0,3,TA,9,0,NA,Detchd,Unf,480,TA,Y,2.5649493574615367,2.4849066497880004,4.174387269895637,0.0,GdPrv,4,WD,Normal,89,140000
60,RL,4.2626798770413155,9.145908511816794,NA,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,202.0,TA,TA,PConc,Gd,TA,No,GLQ,6.606650186198215,Unf,0.0,318,6.964135612418245,Ex,Y,SBrkr,6.964135612418245,977,7.618251097876695,1,0.0,2,1,3,Gd,8,0,NA,Attchd,RFn,645,TA,Y,6.3578422665081,3.6109179126442243,0.0,0.0,GdPrv,2,WD,Normal,12,219500
60,RL,4.343805421853684,9.16868469670735,NA,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1143,7.042286171939743,Ex,Y,SBrkr,7.042286171939743,1330,7.813591552952433,0,0.0,2,1,4,Gd,9,1,Gd,BuiltIn,RFn,852,TA,Y,5.262690188904886,5.0238805208462765,0.0,0.0,NA,10,WD,Normal,3,317000
20,RL,4.30406509320417,9.898525260706313,NA,Reg,Lvl,Inside,NAmes,PosA,1Fam,1Story,7,5,1970,1989,Gable,Plywood,Plywood,BrkFace,202.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.816735880594968,Unf,0.0,1035,7.5745584842024805,TA,Y,SBrkr,7.699842407396986,0,7.699842407396986,1,0.0,2,0,3,TA,7,1,Gd,Attchd,RFn,576,TA,Y,5.71042701737487,0.0,0.0,0.0,NA,7,WD,Normal,40,180000
20,RL,4.290459441148391,9.274816391160547,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.921658184151129,Unf,0.0,440,7.282073658093465,Ex,Y,SBrkr,7.299797366758161,0,7.299797366758161,1,0.0,2,0,3,Gd,7,0,NA,Attchd,RFn,558,TA,Y,4.976733742420574,3.4011973816621555,0.0,0.0,NA,6,WD,Normal,4,226000
30,RM,3.871201010907891,8.435766192720509,NA,Reg,Lvl,Corner,OldTown,Artery,1Fam,1Story,4,6,1945,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,747,6.617402977974478,TA,Y,SBrkr,6.617402977974478,0,6.617402977974478,0,0.0,1,0,2,TA,4,0,NA,Attchd,Unf,220,TA,Y,0.0,0.0,0.0,0.0,NA,6,WD,Normal,65,80000
50,RL,4.406719247264253,9.654641503869545,NA,Reg,Lvl,Corner,ClearCr,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,BrkFace,AsbShng,NA,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,6.403574197934815,Unf,0.0,701,7.173958319756794,TA,Y,SBrkr,7.173958319756794,983,7.7354333524996886,0,0.0,2,0,3,TA,7,1,TA,Attchd,Fin,667,TA,Y,0.0,3.091042453358316,4.74493212836325,0.0,NA,7,WD,Normal,53,225000
20,RL,4.564348191467836,9.521641310026597,NA,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,7,6,1973,1973,Gable,Plywood,Plywood,BrkFace,202.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,7.53955882930103,Unf,0.0,343,7.707062655370473,Ex,Y,SBrkr,7.707062655370473,0,7.707062655370473,1,0.0,2,0,3,TA,8,2,Gd,Attchd,Fin,516,TA,Y,5.707110264748875,0.0,0.0,0.0,NA,2,WD,Normal,34,244000
20,RL,4.248495242049359,8.935903526274423,NA,Reg,Lvl,Corner,Mitchel,Norm,1Fam,1Story,4,6,1982,2006,Gable,HdBoard,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.338594078203183,Unf,0.0,280,6.740519359606223,TA,Y,SBrkr,6.740519359606223,0,6.740519359606223,1,0.0,1,0,2,TA,4,0,NA,Detchd,Unf,360,TA,Y,0.0,0.0,0.0,0.0,NA,6,WD,Normal,25,129500
60,RL,4.31748811353631,9.224440496354964,NA,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,202.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,832,6.725033642166843,Gd,Y,SBrkr,6.786716950605081,833,7.449498005382849,0,0.0,2,1,3,TA,7,1,TA,Attchd,Fin,427,TA,Y,0.0,4.553876891600541,0.0,0.0,NA,12,WD,Normal,11,185000
20,RL,4.454347296253507,9.23024103368252,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1954,2003,Gable,Wd Sdng,Wd Sdng,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,ALQ,5.771441123130016,BLQ,5.8944028342648505,404,6.99117688712121,Gd,Y,SBrkr,6.99117688712121,0,6.99117688712121,1,0.0,1,0,3,TA,6,0,NA,Attchd,Unf,490,TA,Y,0.0,0.0,0.0,0.0,GdWo,5,WD,Normal,56,144900
50,RM,4.110873864173311,8.66406026722579,NA,Reg,Lvl,Corner,OldTown,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,VinylSd,VinylSd,NA,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,840,6.734591659972948,Gd,N,SBrkr,6.734591659972948,765,7.381501894506707,0,0.0,2,0,3,TA,8,0,NA,Detchd,Unf,379,TA,Y,0.0,0.0,5.313205979041787,0.0,NA,5,WD,Normal,95,107400
180,RM,3.091042453358316,7.3758821482150125,NA,Reg,Lvl,Inside,MeadowV,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CemntBd,CmentBd,NA,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.137727054086234,Unf,0.0,0,6.137727054086234,TA,Y,SBrkr,6.267200548541362,462,6.8966943316227125,1,0.0,1,0,2,TA,5,0,NA,BuiltIn,Unf,297,TA,Y,4.795790545596741,4.624972813284271,0.0,0.0,GdWo,11,WD,Normal,36,91000
20,RL,4.30406509320417,9.04499391938819,NA,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,7,1956,1956,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.43372200355424,Unf,0.0,724,6.859614903654202,Ex,Y,FuseA,6.859614903654202,0,6.859614903654202,0,0.0,1,0,2,TA,4,0,NA,Detchd,Unf,283,TA,Y,0.0,0.0,0.0,0.0,NA,4,WD,Normal,52,135750
50,RM,3.9318256327243257,9.063694791634697,NA,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.820082930352362,GLQ,3.7376696182833684,295,6.511745329644728,TA,Y,SBrkr,6.9782137426306985,213,7.1592919047975645,1,0.0,1,0,2,TA,6,0,NA,Detchd,Unf,240,TA,Y,0.0,0.0,0.0,0.0,MnPrv,1,WD,Normal,60,127000
90,RL,4.290459441148391,9.285355075781629,NA,Reg,Lvl,Inside,Sawyer,Norm,Duplex,1Story,4,5,1968,1968,Hip,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1768,7.478169694159785,TA,N,SBrkr,7.478169694159785,0,7.478169694159785,0,0.0,2,0,4,TA,8,0,NA,NA,NA,0,NA,Y,0.0,0.0,0.0,0.0,NA,4,WD,Normal,42,136500
50,RM,4.110873864173311,9.25349564229011,Grvl,Reg,Lvl,Corner,OldTown,Norm,1Fam,2Story,5,6,1910,1981,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,440,6.089044875446846,Gd,Y,SBrkr,6.52649485957079,548,7.115582126184454,0,0.0,1,1,2,TA,5,0,NA,Detchd,Unf,440,TA,Y,4.31748811353631,0.0,4.859812404361672,0.0,MnPrv,5,WD,Normal,99,110000
60,RL,4.61512051684126,9.472781556562168,NA,Reg,Lvl,Corner,NAmes,Norm,1Fam,2Story,6,6,1968,1968,Gable,VinylSd,VinylSd,BrkFace,202.0,TA,Gd,CBlock,Gd,TA,No,Rec,6.1070228877422545,Unf,0.0,448,6.799055862058796,TA,Y,SBrkr,7.075808863978387,960,7.669961995473577,0,0.0,2,1,4,Gd,8,1,Gd,Attchd,Fin,509,TA,Y,0.0,4.290459441148391,0.0,0.0,NA,6,WD,Normal,41,193500
120,RM,3.4965075614664802,8.412054873292933,NA,Reg,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,VinylSd,VinylSd,BrkFace,202.0,TA,Gd,PConc,Ex,Gd,No,GLQ,7.091742115095153,Unf,0.0,36,7.121252453244542,Ex,Y,SBrkr,7.198931240688173,0,7.198931240688173,1,0.0,2,0,2,TA,5,0,NA,Attchd,Fin,405,TA,Y,0.0,5.298317366548036,0.0,0.0,NA,3,WD,Normal,8,153500
20,RL,4.3694478524670215,9.230829038403499,NA,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Stone,206.5,TA,TA,PConc,Gd,TA,No,GLQ,3.5263605246161616,Unf,0.0,1530,7.355001921105257,Ex,Y,SBrkr,7.355001921105257,0,7.355001921105257,0,0.0,2,0,3,Gd,6,1,Gd,Attchd,RFn,758,TA,Y,4.976733742420574,4.605170185988092,0.0,0.0,NA,10,WD,Normal,1,245000
20,RL,4.394449154672439,9.09301972939964,NA,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1960,1960,Gable,MetalSd,MetalSd,BrkCmn,66.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1065,6.97166860472579,Gd,Y,SBrkr,6.97166860472579,0,6.97166860472579,0,0.0,1,1,3,TA,6,0,NA,Detchd,Unf,461,TA,Y,4.31748811353631,0.0,0.0,0.0,NA,7,COD,Normal,47,126500
80,RL,4.189654742026425,9.051461866908694,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,1995,1996,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384,5.953243334287785,Gd,Y,SBrkr,6.690842277418564,670,7.29641326877392,0,0.0,2,1,3,TA,7,1,TA,BuiltIn,Fin,400,TA,Y,4.795790545596741,4.290459441148391,0.0,0.0,NA,5,WD,Normal,14,168500
60,RL,4.804021044733257,9.684086987500752,NA,Reg,Lvl,Corner,NoRidge,Norm,1Fam,2Story,8,5,1991,1992,Hip,HdBoard,HdBoard,BrkFace,202.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1288,7.161622002939187,Ex,Y,SBrkr,7.171656822768514,1116,7.790696031174738,0,0.0,2,1,4,Gd,9,1,TA,Attchd,Unf,462,TA,Y,4.852030263919617,4.418840607796598,0.0,0.0,NA,4,WD,Normal,15,260000
60,RL,4.812184355372417,9.385301574363845,NA,IR2,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,684,6.529418838262226,Ex,Y,SBrkr,6.529418838262226,876,7.353081920515432,0,0.0,2,1,3,Gd,6,1,Gd,BuiltIn,Fin,400,TA,Y,4.61512051684126,3.6635616461296463,0.0,0.0,NA,3,WD,Normal,4,174000
160,FV,3.713572066704308,8.281977058867758,Pave,Reg,Lvl,Corner,Somerst,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,612,6.418364935936212,Ex,Y,SBrkr,6.418364935936212,612,7.110696122978827,0,0.0,2,1,2,Gd,4,0,NA,Detchd,RFn,528,TA,Y,0.0,5.459585514144159,0.0,0.0,NA,6,New,Partial,0,164500
50,C (all),4.663439094112067,9.044403844431551,NA,IR1,Lvl,Corner,IDOTRR,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,Plywood,Plywood,NA,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,1013,6.921658184151129,TA,N,SBrkr,6.921658184151129,0,7.3310603052186325,0,0.0,1,0,2,Fa,6,0,NA,NA,NA,0,NA,N,0.0,0.0,5.056245805348308,0.0,MnPrv,10,ConLD,Abnorml,94,85000
20,RL,4.110873864173311,8.996032669324372,NA,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,4,5,1994,1995,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,GLQ,6.3784261836515865,Unf,0.0,402,6.898714534329988,Ex,Y,SBrkr,6.898714534329988,0,6.898714534329988,1,0.0,1,0,3,TA,5,0,NA,NA,NA,0,NA,Y,0.0,0.0,0.0,0.0,NA,8,WD,Normal,13,123600
20,RL,4.110873864173311,8.881975184248867,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,5,1950,1950,Gable,BrkFace,Wd Sdng,NA,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0,0.0,TA,Y,FuseA,6.947937068614969,0,6.947937068614969,0,0.0,1,0,2,TA,4,0,NA,Detchd,Unf,420,TA,Y,0.0,3.4011973816621555,0.0,0.0,NA,7,WD,Normal,56,109900
20,RL,4.454347296253507,9.04793908261736,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,3,1961,1961,Hip,HdBoard,HdBoard,BrkCmn,203.0,TA,TA,CBlock,TA,TA,No,Rec,6.398594934535208,Unf,0.0,635,7.119635638017636,TA,Y,SBrkr,7.119635638017636,0,7.119635638017636,0,0.0,1,0,2,TA,6,0,NA,Attchd,Unf,480,TA,Y,0.0,0.0,0.0,0.0,GdWo,12,WD,Abnorml,45,98600
30,RL,4.394449154672439,9.500095294588894,Grvl,IR1,HLS,Inside,Crawfor,Norm,1Fam,1Story,5,7,1921,2006,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,6.570882962339584,Unf,0.0,163,6.776506992372183,Ex,Y,SBrkr,6.872128101338986,0,6.872128101338986,1,0.0,1,0,2,TA,5,0,NA,Detchd,Unf,432,TA,Y,0.0,0.0,3.8066624897703196,0.0,NA,8,WD,Normal,88,163500
190,C (all),4.110873864173311,8.881975184248867,NA,Reg,Lvl,Corner,OldTown,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,Fa,Mn,Rec,6.953684210870537,Unf,0.0,168,7.102499355774649,Ex,N,SBrkr,7.13966033596492,1031,7.73718007783463,0,0.6931471805599453,2,0,4,TA,9,1,Gd,Detchd,Unf,506,TA,Y,0.0,0.0,0.0,0.0,NA,11,WD,Normal,97,133900
60,RL,4.248495242049359,9.141847375530883,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,NA,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,6.47543271670409,Unf,0.0,176,6.715383386334681,Ex,Y,SBrkr,6.80903930604298,881,7.488293515159428,1,0.0,2,1,3,Gd,7,0,NA,Attchd,RFn,684,TA,Y,0.0,5.093750200806762,0.0,0.0,NA,5,WD,Normal,10,204750
60,RL,4.189654742026425,9.186662244621605,NA,IR2,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,8,1993,1993,Gable,VinylSd,VinylSd,BrkFace,202.0,Ex,Gd,PConc,Gd,Gd,No,ALQ,5.739792912179234,Unf,0.0,370,6.523562306149512,Gd,Y,SBrkr,6.523562306149512,790,7.293697720601438,0,0.0,2,1,3,TA,6,1,TA,BuiltIn,Fin,420,TA,Y,5.4510384535657,4.1588830833596715,0.0,0.0,NA,4,WD,Normal,16,185000
20,RL,4.3694478524670215,9.236495329453033,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,7.0587581525186645,Unf,0.0,426,7.370860166536716,Ex,Y,SBrkr,7.370860166536716,0,7.370860166536716,0,0.0,2,0,3,Gd,6,0,NA,Attchd,RFn,472,TA,Y,5.0689042022202315,3.4011973816621555,0.0,0.0,NA,8,WD,Normal,7,214000
20,RL,4.30406509320417,9.298534382712099,NA,Reg,HLS,Inside,Edwards,Norm,1Fam,1Story,4,5,1965,1965,Hip,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,Rec,6.255750041753367,Unf,0.0,440,6.8679744089702925,TA,Y,FuseF,6.8679744089702925,0,6.8679744089702925,1,0.0,1,0,3,TA,6,0,NA,Attchd,Fin,432,TA,P,4.795790545596741,0.0,0.0,0.0,NA,5,WD,Normal,42,94750
30,RL,4.454347296253507,9.271059107010888,NA,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,5,1920,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,4.6913478822291435,Unf,0.0,350,6.129050210060545,Fa,N,SBrkr,6.728628613084702,0,6.728628613084702,0,0.0,1,0,2,TA,5,0,NA,Basment,Unf,366,Fa,Y,0.0,0.0,4.356708826689592,0.0,NA,5,COD,Abnorml,90,83000
20,RL,4.356708826689592,9.140025198061156,NA,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,5,1959,1959,Gable,Plywood,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.345636360828596,Unf,0.0,381,6.85751406254539,Fa,Y,SBrkr,7.111512116496157,0,7.111512116496157,1,0.0,1,1,3,TA,6,0,NA,NA,NA,0,NA,Y,5.8664680569332965,0.0,0.0,0.0,NA,1,WD,Normal,51,128950
20,RL,4.394449154672439,9.268986567408916,NA,IR1,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,7,1977,2001,Gable,Plywood,Plywood,BrkFace,202.0,TA,TA,PConc,TA,TA,Mn,ALQ,7.0909098220799835,Unf,0.0,410,7.384610383176974,Gd,Y,SBrkr,7.384610383176974,0,7.384610383176974,1,0.0,2,0,3,Gd,6,2,TA,Attchd,RFn,480,TA,Y,5.1298987149230735,4.23410650459726,0.0,0.0,NA,2,WD,Normal,33,205000
60,RL,4.356708826689592,9.127719343287845,NA,Reg,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,5,1985,1985,Gable,HdBoard,HdBoard,BrkFace,202.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,741,6.60934924316738,TA,Y,SBrkr,6.885509670034818,755,7.457609289715606,0,0.0,2,1,3,Gd,7,1,TA,Attchd,Fin,476,TA,Y,5.262690188904886,3.8501476017100584,0.0,0.0,NA,6,WD,Normal,25,178000
90,RL,4.174387269895637,8.856376036730422,NA,Reg,Bnk,Inside,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,HdBoard,HdBoard,NA,0.0,TA,Fa,Slab,NA,NA,NA,NA,0.0,NA,0.0,0,0.0,TA,Y,SBrkr,7.336936913707618,0,7.336936913707618,0,0.0,2,0,4,TA,8,0,NA,Attchd,Unf,410,TA,Y,0.0,0.0,0.0,0.0,NA,6,WD,Alloca,30,118964
20,RL,4.553876891600541,9.249849505070895,NA,IR1,Lvl,Corner,CollgCr,Norm,1Fam,1Story,7,5,2009,2009,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1226,7.112327444710911,Ex,Y,SBrkr,7.112327444710911,0,7.112327444710911,0,0.0,2,0,3,Gd,6,0,NA,Attchd,RFn,740,TA,Y,0.0,3.6109179126442243,0.0,0.0,NA,5,WD,Normal,1,198900
50,RM,4.110873864173311,8.95660873889395,NA,Reg,Lvl,Corner,IDOTRR,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,Stucco,Stucco,BrkFace,202.0,TA,Fa,PConc,TA,TA,No,LwQ,5.41610040220442,Unf,0.0,816,6.947937068614969,Ex,Y,FuseF,7.112327444710911,592,7.506042178518122,0,0.0,1,1,4,TA,7,2,TA,Detchd,Unf,240,TA,Y,0.0,0.0,0.0,0.0,NA,6,WD,Normal,76,169500
